id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
15670643,Thission Penthouse - Panoramic View,13130145,Theo,,лчлСлЈлҐлЄлЩ,37.9769842,23.71724735,Entire home/apt,39,1,16,4/30/17,2.7,1,222
17145299,ONE STEP AWAY FROM ACROPOLIS-PARTHENON!!!,6036732,Leonidas,,лчлСлЈлҐлЄлЩ,37.97744675,23.71903518,Entire home/apt,33,1,3,5/1/17,1.23,5,336
14261824,Authentic Athens private room in neoclassical home,1731866,Costa,,лчлСлЈлҐлЄлЩ,37.97537416,23.71726368,Private room,35,1,5,4/11/17,0.53,2,130
6989496,Cosy apartment in the historical center,36644704,Chara,,лчлСлЈлҐлЄлЩ,37.97863983,23.72192443,Entire home/apt,35,3,39,5/1/17,1.81,1,91
17808041,Two bedroom modern apartment Athens down town,51012659,Labros,,лчлСлЈлҐлЄлЩ,37.97649645,23.71456133,Entire home/apt,64,1,3,5/7/17,3,4,326
13329756,Cozy apartment near city centre,75421387,Nick,,лчлСлЈлҐлЄлЩ,37.97425859,23.71296822,Entire home/apt,30,1,15,4/3/17,1.39,1,341
17522954,Spacious 3 bedroom apartment in Thessio,1621474,Eazybnb Team,,лчлСлЈлҐлЄлЩ,37.97456992,23.71854579,Entire home/apt,60,2,0,,,58,351
1122600,Terrace loft in historic Athens ,6158911,Maria,,лчлСлЈлҐлЄлЩ,37.97697498,23.72154717,Entire home/apt,55,2,121,4/28/17,3.66,1,270
13305279,Daphnis by JJ Hospitality,55670751,Jj,,лчлСлЈлҐлЄлЩ,37.9753439,23.71718399,Entire home/apt,400,1,0,,,12,365
14541502,Cosy and artsy apartment in the centre of Athens,89973869,Natalia,,лчлСлЈлҐлЄлЩ,37.97444008,23.71372156,Entire home/apt,20,2,29,5/2/17,3.44,1,343
3990244,Apt 2 Heated Pool&Acropolis view,748818,George,,лчлСлЈлҐлЄлЩ,37.97490215,23.71735901,Entire home/apt,145,2,55,5/1/17,1.72,47,306
18146244,"Cozy , Cute and in the Centre",49567078,Zsofia,,лчлСлЈлҐлЄлЩ,37.97394012,23.71425877,Entire home/apt,35,1,2,5/5/17,2,1,352
14247182,Comfy studio 8 minutes walk to the Acropolis,72836438,George,,лчлСлЈлҐлЄлЩ,37.9748473,23.71740715,Entire home/apt,35,1,35,5/8/17,3.79,1,173
12618164,My home,64491822,Episkepti.Benvenuto,,лчлСлЈлҐлЄлЩ,37.97577253,23.71843178,Entire home/apt,50,4,10,9/9/16,0.84,2,222
13215377,Hidden haven amidst the best sites of Athens,74111634,Aliki,,лчлСлЈлҐлЄлЩ,37.97465194,23.71682609,Entire home/apt,45,2,44,5/3/17,3.87,1,331
8268708,SMALL COZY APARTMENT A STEP FROM THE ACROPOLIS!,6036732,Leonidas,,лчлСлЈлҐлЄлЩ,37.97685505,23.71758673,Entire home/apt,30,1,3,1/4/17,0.24,5,336
3304296,PENTHOUSE UNDER ACROPOLIS-PARTHENON!,6036732,Leonidas,,лчлСлЈлҐлЄлЩ,37.97733824,23.71842447,Entire home/apt,40,1,203,5/2/17,5.98,5,309
748484,Smart Nest Acropolis Thision Area,3931781,George,,лчлСлЈлҐлЄлЩ,37.97447233,23.71343566,Entire home/apt,52,3,14,6/19/16,0.28,4,364
14494899,Amazing Fully renovated spacious studio in Thissio,89276865,Christos,,лчлСлЈлҐлЄлЩ,37.97504225,23.71415076,Entire home/apt,60,1,6,5/8/17,0.79,1,354
8907994,Stylish Loft in the Heart of Athens,46593457,Yiannis,,лчлСлЈлҐлЄлЩ,37.9767549,23.72156864,Entire home/apt,50,2,32,5/7/17,6.19,1,77
536072,"Lovely 2 bedroom apt, walk to sites",1418201,Dean,,лчлСлЈлҐлЄлЩ,37.97662515,23.71493348,Entire home/apt,103,3,5,7/5/16,0.2,43,330
13856549,Captain home,74072585,Elpida,,лчлСлЈлҐлЄлЩ,37.97557107,23.71710083,Entire home/apt,25,2,9,4/19/17,1.13,1,222
13791269,A cosy flat in Thission next to everything.,15947888,Christina,,лчлСлЈлҐлЄлЩ,37.97620664,23.71735208,Entire home/apt,60,2,0,,,1,0
4289381,Acropoli Flat scandinavian style,22269625,Dimitris,,лчлСлЈлҐлЄлЩ,37.97547726,23.7138326,Entire home/apt,57,2,174,5/9/17,5.55,1,250
9548843,"The ""Suite 203"" by the Acropolis.",48448507,Konstadinos,,лчлСлЈлҐлЄлЩ,37.97735707,23.72330048,Entire home/apt,70,1,48,4/24/17,3.1,8,315
9648099,chameleon youth hostel doorms,49882598,Grigoria,,лчлСлЈлҐлЄлЩ,37.97460915,23.71775511,Shared room,12,1,44,4/21/17,2.63,4,186
9648354,chameleon youth hostel doorms,49882598,Grigoria,,лчлСлЈлҐлЄлЩ,37.97544091,23.71678952,Shared room,10,1,6,4/23/17,0.48,4,205
5732674,beautiful appartment near acropolis,29221218,Konstantinos,,лчлСлЈлҐлЄлЩ,37.97501058,23.7198215,Entire home/apt,65,2,137,5/6/17,5.61,1,223
6338930,Acropolis Thissio Sunny big 3 rooms 2 balconies,22857783,Maria,,лчлСлЈлҐлЄлЩ,37.974675,23.71521452,Entire home/apt,33,2,104,5/4/17,4.49,3,311
2669050,Cosy little flat in Thiseio,13662591,Thanos,,лчлСлЈлҐлЄлЩ,37.97591696,23.71870528,Entire home/apt,25,3,153,4/24/17,4.28,1,132
13089532,Amazing studio in superb location. Acropolis!,35652732,George & Evi,,лчлСлЈлҐлЄлЩ,37.97805885,23.72243702,Entire home/apt,29,1,51,4/23/17,4.57,14,332
13991312,10' walking to Athens Historical center/Acropolis,33369970,Nasia,,лчлСлЈлҐлЄлЩ,37.97389497,23.71444568,Entire home/apt,40,1,1,8/6/16,0.11,1,88
13631014,Amazing 2 story apartment for 7 people in Thessio,1621474,Eazybnb Team,,лчлСлЈлҐлЄлЩ,37.97365899,23.71956585,Entire home/apt,68,2,30,5/7/17,2.87,58,49
11779908,Great apt near historic center! Walk everywhere!,11384772,Kal,,лчлСлЈлҐлЄлЩ,37.97397936,23.71388981,Entire home/apt,38,2,70,5/2/17,5.21,2,339
765364,Stefi's Apartment Acropolis Area,3931781,George,,лчлСлЈлҐлЄлЩ,37.97468773,23.71425515,Entire home/apt,61,3,4,3/2/15,0.09,4,351
10239885,Spacious Apartment under Acropolis,7320123,Marilena,,лчлСлЈлҐлЄлЩ,37.97622773,23.71642237,Entire home/apt,85,3,0,,,1,363
11861464,Acropolis view & Rooftop,22227167,Alexandros,,лчлСлЈлҐлЄлЩ,37.97672293,23.72154629,Entire home/apt,59,1,102,4/30/17,7.77,10,275
1064292,"Artistic Lux Apartment,Thisio 120mе_.",5858147,Alex,,лчлСлЈлҐлЄлЩ,37.97572646,23.71573348,Entire home/apt,84,2,44,11/15/16,0.99,1,318
10959841,New Cozy Apartment by the Acropolis,56833934,Socrates & Margie,,лчлСлЈлҐлЄлЩ,37.97436104,23.7174012,Entire home/apt,40,1,52,5/5/17,5.61,1,297
2816920,Wonderful apartment under Acropolis (new entry),12303025,Orestis,,лчлСлЈлҐлЄлЩ,37.97464348,23.71729629,Entire home/apt,37,3,0,,,1,348
18627093,Modern studio at the heart of Athens,65872523,Fotis,,лчлСлЈлҐлЄлЩ,37.9778854,23.72141803,Entire home/apt,45,2,0,,,1,162
9484623,Athens Observatory-Apt with View- Amazing Location,49160146,лХл_лјлб,,лчлСлЈлҐлЄлЩ,37.97402423,23.71862848,Entire home/apt,35,2,13,11/12/16,1.09,1,5
14170111,Polixeni's Garden House,85771927,Daniel,,лчлСлЈлҐлЄлЩ,37.9760347,23.71576934,Entire home/apt,80,1,2,3/12/17,0.23,1,314
13562855,5* Star Apartment in Historical Center of Athens,70707024,Manos,,лчлСлЈлҐлЄлЩ,37.97590644,23.71834615,Entire home/apt,40,1,45,5/4/17,4.25,1,73
13596299,Voted best apt in Athens center near Acropolis,25678490,Petros,,лчлСлЈлҐлЄлЩ,37.97502013,23.7175819,Entire home/apt,44,1,57,4/30/17,5.63,8,305
16201220,Heart of Athens - City sunset,22876650,Dorota,,лчлСлЈлҐлЄлЩ,37.97445216,23.71460885,Entire home/apt,40,1,7,5/2/17,2.36,2,327
8435069,Acropolis 7 min walk!Bargain flat,1578888,Alex,,лчлСлЈлҐлЄлЩ,37.9757644,23.71670887,Entire home/apt,18,1,54,4/19/17,2.76,3,301
13955808,New Classic Apartment In Psiri лЄ,20880921,Stamatis,,лчлСлЈлҐлЄлЩ,37.97826749,23.72050513,Entire home/apt,70,1,35,5/8/17,3.8,6,268
15954891,little jewel by the Acropolis,18795805,Vassilis,,лчлСлЈлҐлЄлЩ,37.97576127,23.71581849,Entire home/apt,39,2,16,5/2/17,2.82,1,304
9548700,"The ""Suite 202"" by the Acropolis.",48448507,Konstadinos,,лчлСлЈлҐлЄлЩ,37.97760752,23.72179075,Entire home/apt,70,1,12,5/8/17,0.74,8,350
17592253,Cosy apartment central location- walk everywhere!,116896773,Artemis,,лчлСлЈлҐлЄлЩ,37.97432208,23.71393495,Entire home/apt,40,3,3,4/30/17,3,1,358
9580043,"COZY APM,1 CLOSE TO HISTORIC CENTER",44132574,Jordanis,,лчлСлЈлҐлЄлЩ,37.97426264,23.71306372,Entire home/apt,30,3,38,4/30/17,3.11,5,342
666874,Acropolis & Agora Panoramic View!,3372896,Hera,,лчлСлЈлҐлЄлЩ,37.97723957,23.723303,Entire home/apt,90,3,33,9/15/16,0.68,1,349
16870610,"sunny, comfy, near the center vana'S room",42469043,Maria And Andria,,лчлСлЈлҐлЄлЩ,37.97535202,23.71427637,Private room,24,1,1,3/4/17,0.45,2,364
11136190,"Dreamy apartment at Thission, near Acropolis.",52111574,George,,лчлСлЈлҐлЄлЩ,37.97371289,23.71996355,Entire home/apt,45,1,7,4/28/17,2.66,1,209
6876735,"Single beds, centre of Athens! 8",35652732,George & Evi,,лчлСлЈлҐлЄлЩ,37.97822471,23.72217625,Shared room,10,1,30,4/26/17,1.38,14,363
4119683,SoHoAthine Apartment- Acropolis downhill,21369986,Anna,,лчлСлЈлҐлЄлЩ,37.97628428,23.71546081,Entire home/apt,80,2,68,5/5/17,2.16,1,256
14101194,Your home away from home in Athens,21391668,Peter,,лчлСлЈлҐлЄлЩ,37.9744095,23.71661987,Entire home/apt,89,2,33,5/2/17,3.41,1,262
4024450,Loft with amazing  view  Acropolis,15456981,George,,лчлСлЈлҐлЄлЩ,37.97807032,23.72042159,Entire home/apt,38,2,84,4/9/17,3.21,1,365
8546315,Stylish and cozy studio apartment!,23602733,Zaira,,лчлСлЈлҐлЄлЩ,37.97377496,23.71982416,Entire home/apt,39,2,81,4/22/17,4.22,1,307
9687393,chameleon youth hostel roof paradis,49882598,Grigoria,,лчлСлЈлҐлЄлЩ,37.9748865,23.71769115,Private room,40,1,0,,,4,160
14444518,In Acropolis' shadow,51312189,Angeliki,,лчлСлЈлҐлЄлЩ,37.97679362,23.71588943,Entire home/apt,37,1,6,5/2/17,0.67,4,115
6372321,"Athens Thissio Acropolis  house, centrally located",33206459,Christos,,лчлСлЈлҐлЄлЩ,37.97502575,23.71538198,Entire home/apt,45,2,18,5/6/17,1.53,1,343
13608637,"In the heart of Athens, Thissio is the place!",2046933,Jannis,,лчлСлЈлҐлЄлЩ,37.9768038,23.71808091,Entire home/apt,29,2,7,5/6/17,0.67,1,352
16278136,111mе_Luxury Apartment in Thiseio,29927830,"Dimitris,Stella & Catt",,лчлСлЈлҐлЄлЩ,37.97620383,23.71928307,Entire home/apt,90,1,13,5/3/17,6.96,25,270
13461006,vacation homes,76934676,Vasilis,,лчлСлЈлҐлЄлЩ,37.97486459,23.71893854,Entire home/apt,70,1,0,,,1,179
17473245,METRO THISSION APARTMENT,41892215,Kostas,,лчлСлЈлҐлЄлЩ,37.97652505,23.71837726,Entire home/apt,75,3,0,,,2,140
13704899,Acropolis Garden Studio,79976967,Wern,,лчлСлЈлҐлЄлЩ,37.97657754,23.71843935,Entire home/apt,55,2,4,4/24/17,0.57,1,67
